name,    designation,    rho,    P_target,    P_1comp,    P_1compv,    N_sample
TOI-1659,Gaia DR3 2296566567050436864,3.7363019946928797,[0.9581484],[1.64484837e-01 4.60717197e-14],[3.01003417e-01 1.26309515e-46],600
TOI-620,Gaia DR3 5738284016370287616,0.3107915082207711,[0.04438611],[1.75879355e-01 5.31317138e-16],[3.30709276e-01 3.80100658e-56],600
HD 64121,Gaia DR3 5488303966125344512,0.23006257489504095,[0.17203104],[1.18834201e-01 1.80131686e-07],[3.15809729e-01 6.37912981e-52],600
Kepler-1288,Gaia DR3 2103960721465412864,1.771172018270583,[0.93853787],[2.36275923e-01 6.10415107e-25],[3.36563743e-01 1.63753495e-50],523
Kepler-1823,Gaia DR3 2106827216998206336,2.274243846605353,[0.97365674],[2.24732010e-01 4.37870504e-26],[3.56270371e-01 3.67497178e-66],600
GJ 463,Gaia DR3 1584088431025057792,0.2077581074008971,[0.0369398],[1.57120528e-01 4.89116649e-13],[3.12238925e-01 2.16523019e-50],600
K2-352,Gaia DR3 632634358985725184,0.6369382239972806,[0.68113854],[1.17194947e-01 5.29640621e-07],[3.03634936e-01 1.28603515e-47],600
Kepler-1002,Gaia DR3 2077837115462974080,0.4739737129138011,[0.37177895],[1.79198282e-01 1.74172816e-16],[3.27846238e-01 1.21984972e-55],600
Kepler-402,Gaia DR3 2102954187290293120,0.8269635600880018,[0.81623799],[2.33692044e-01 6.58939534e-28],[3.21634125e-01 5.77701924e-53],600
NGTS-30,Gaia DR3 3533836281547278848,0.1319828754613863,[0.01106175],[1.57322716e-01 7.84522911e-13],[3.18072779e-01 7.18194720e-52],600
TOI-871,Gaia DR3 4783664690873269888,0.3762150794530088,[0.23840981],[1.60395166e-01 1.95418103e-13],[3.21992575e-01 1.51499363e-53],600
HD 177830,Gaia DR3 2035963417721248128,0.3296349463648913,[0.23572688],[1.57589268e-01 6.77140186e-13],[3.20855431e-01 2.40344341e-53],600
GJ 1265,Gaia DR3 6825822095663585536,2.100625961113229,[0.90152029],[1.68865951e-01 1.11801100e-14],[3.11158430e-01 1.07774619e-49],600
Kepler-549,Gaia DR3 2107622335702262400,1.8123149066470006,[0.97894443],[2.33009694e-01 3.55814319e-28],[3.34954154e-01 1.00431161e-57],600
14 And,Gaia DR3 1920113512486282240,0.018685488365762136,[2.66912405e-07],[1.80406649e-01 8.10002524e-17],[3.39002675e-01 2.31787507e-59],600
Kepler-1412,Gaia DR3 2129754847637288192,0.6866650068926649,[0.86695973],[2.49565666e-01 7.11894545e-32],[3.18727156e-01 1.54020381e-52],600
K2-397,Gaia DR3 3414370975935397888,0.2896527879026355,[0.09316026],[1.53705534e-01 2.38792927e-12],[3.25683547e-01 1.04574931e-54],600
TOI-216,Gaia DR3 4664811297844004352,0.2957740819781625,[0.16025952],[1.78832464e-01 1.21065905e-16],[3.21315933e-01 2.07485949e-53],600
TOI-4527,Gaia DR3 2564324345929277184,0.0532561307409062,[0.00075357],[1.61278138e-01 2.36586493e-13],[3.12410213e-01 3.46394029e-50],600
KELT-16,Gaia DR3 1864885215233116032,1.816681957925518,[0.93618681],[2.08204312e-01 2.03588670e-22],[3.37968136e-01 1.09582816e-58],600
K2-83,Gaia DR3 40139531695379328,0.8148019693567599,[0.72033825],[1.02136167e-01 2.49071002e-05],[3.20739421e-01 2.16374674e-52],600
KOI-12,Gaia DR3 2073860662955260416,5.103445406128907,[0.99135664],[1.76471952e-01 4.72198181e-16],[3.09915126e-01 1.83492286e-49],600
HD 121504,Gaia DR3 5872266689455300608,1.0799665569571062,[0.74708848],[1.49301056e-01 8.26976373e-12],[3.12309243e-01 2.50693813e-50],600
Kepler-1014,Gaia DR3 2105933417124075264,1.6560695666076146,[0.97059206],[2.26098725e-01 1.90572950e-26],[3.31035991e-01 7.60312615e-57],600
Kepler-167,Gaia DR3 2051933102555095936,0.12615317994557576,[0.04017345],[1.21692278e-01 8.17188739e-08],[3.00943802e-01 2.29671770e-46],600
HD 161178,Gaia DR3 1651497186822868224,2.177319918107727,[0.94213445],[1.93354535e-01 3.84777982e-19],[3.09193550e-01 1.74609264e-49],600
HD 22496,Gaia DR3 4833654227548585856,9.90674481390629,[0.98726672],[1.51262147e-01 7.16486241e-12],[3.23271645e-01 1.00715540e-54],600
BD+15 2940,Gaia DR3 1193071962699902336,0.17856711853206672,[0.00210383],[2.33279955e-01 2.20041775e-28],[3.36390646e-01 1.96891122e-58],600
K2-154,Gaia DR3 3683121446312149504,1.749007828492367,[0.89787855],[1.81753526e-01 3.28706532e-17],[3.29836525e-01 3.11519114e-56],600
K2-12,Gaia DR3 3800129201701685504,0.16569786408894788,[6.86359962e-05],[2.18407842e-01 1.19989660e-24],[3.18866032e-01 3.91925627e-52],600
Kepler-853,Gaia DR3 2131859244171951616,3.391382377735605,[0.99521387],[2.06665410e-01 2.36151496e-22],[3.54748112e-01 5.08015420e-65],600
HD 233832,Gaia DR3 790236569006916096,0.0006739849293205513,[1.57453465e-14],[1.56811175e-01 7.75441269e-13],[3.18129171e-01 5.59201088e-52],600
TOI-1883,Gaia DR3 5735744144510573696,0.5858838154630981,[0.34479699],[1.95037022e-01 1.43133383e-19],[3.30616943e-01 1.33302430e-56],600
HD 220074,Gaia DR3 2014988549785194752,1.0041559380965814,[0.82746812],[9.54868792e-02 5.24793390e-05],[3.22058418e-01 7.60813015e-54],600
HD 290327,Gaia DR3 3214129537488896896,1.6697548412039627,[0.91757234],[1.38227381e-01 6.51967219e-10],[3.11637817e-01 3.40444462e-50],600
TOI-1516,Gaia DR3 2226107083103120640,2.1951501780913496,[0.97797209],[2.00000440e-01 1.04972754e-20],[3.38193232e-01 7.21028831e-59],600
HIP 34222,Gaia DR3 884039857341503616,2.525237109378117,[0.95438726],[1.58151024e-01 5.51153745e-13],[3.15343199e-01 3.79373266e-51],600
HATS-14,Gaia DR3 6805149288493408640,1.0203829063265935,[0.83345239],[2.57315522e-01 4.62620393e-34],[3.35802964e-01 5.04996924e-58],600
Kepler-1879,Gaia DR3 2102232083029221504,1.3694932494307201,[0.94393017],[2.06768890e-01 4.88096652e-22],[3.46179679e-01 7.54690177e-62],600
EPIC 206317286,Gaia DR3 2621545958991110144,0.2416882602695017,[0.04128248],[2.20230605e-01 4.66806199e-25],[3.32318678e-01 5.32987207e-57],600
Kepler-1864,Gaia DR3 2101485548995660416,2.569744758485047,[0.93810427],[1.38675409e-01 3.84355067e-10],[3.05259210e-01 3.23148709e-48],600
Kepler-1559,Gaia DR3 2125705488052032640,0.012894431522869738,[1.6956691e-08],[1.84737104e-01 1.04119933e-17],[3.45595821e-01 1.23233817e-61],600
Kepler-382,Gaia DR3 2085261705174452736,0.16859714702934125,[0.00086094],[2.58632895e-01 5.34393417e-34],[3.27026200e-01 3.62761879e-55],600
Kepler-1651,Gaia DR3 2131725447350716032,2.3614811944079452,[0.97052301],[1.74721192e-01 6.66965638e-16],[3.32176637e-01 3.02908423e-57],600
HD 207496,Gaia DR3 6356417496318028800,4.041308132276966,[0.98565041],[1.73465958e-01 1.50803137e-15],[3.09138382e-01 1.49655799e-49],600
HD 23079,Gaia DR3 4733035238430992768,0.5192951435378401,[0.39969582],[1.70340209e-01 4.96374748e-15],[3.06674668e-01 1.13630845e-48],600
TOI-2236,Gaia DR3 4613145315172329984,0.6114415682148984,[0.26952629],[2.51731586e-01 1.34626905e-32],[3.32519223e-01 1.12413960e-56],600
TOI-2196,Gaia DR3 6375983988633147392,0.5466532061510824,[0.47045693],[2.13633415e-01 1.03773313e-23],[3.22434996e-01 8.67460376e-54],600
TIC 4672985,Gaia DR3 5172202413314737152,1.1966847806048275,[0.84757498],[2.10040240e-01 8.23696255e-23],[3.79028474e-01 2.32850013e-74],600
Kepler-1457,Gaia DR3 2104875755656860032,0.573842651281291,[0.43887079],[2.41846806e-01 2.16912746e-28],[3.42820737e-01 1.54776957e-56],564
Kepler-1157,Gaia DR3 2105106687459103488,0.4590596519599922,[0.52657388],[1.53108087e-01 4.11273874e-12],[3.18665725e-01 3.01351018e-52],600
HD 165131,Gaia DR3 4070009007975710464,0.3660261697542671,[0.06399984],[1.84681799e-01 9.95614497e-18],[3.30384602e-01 4.19062456e-57],600
TOI-1669,Gaia DR3 569673024645542528,0.876313098356819,[0.74941904],[1.69179738e-01 7.85398115e-15],[3.32501834e-01 1.47912301e-57],600
TOI-4379,Gaia DR3 6027376203516634112,0.623413611040147,[0.63336151],[2.10482279e-01 1.03503803e-22],[3.43129358e-01 3.24745769e-60],600
TOI-470,Gaia DR3 2912264564319611136,0.11060372073192237,[0.00691091],[1.61783069e-01 9.89226170e-14],[3.03365925e-01 1.29704249e-47],600
Kepler-125,Gaia DR3 2086439488284337536,4.708512702593847,[0.9790996],[1.51444330e-01 4.64874687e-12],[3.24417518e-01 2.82537206e-54],600
Kepler-1930,Gaia DR3 2073655432234604288,4.136178669787318,[0.97255212],[1.60747628e-01 1.89950476e-13],[3.05815893e-01 4.60476470e-48],600
HD 56414,Gaia DR3 5268547016621360768,2.5255848641107526,[0.97440813],[1.78741011e-01 1.43087042e-16],[3.25188761e-01 2.95643639e-54],600
Kepler-1481,Gaia DR3 2132652065075227648,3.111479595423822,[0.99074129],[2.04059544e-01 2.31917372e-21],[3.12810614e-01 2.09933852e-50],600
HD 133131 A,Gaia DR3 6224633983987510528,0.11258918283039371,[0.00128066],[1.62524893e-01 7.86243021e-14],[3.34749396e-01 1.49170014e-57],600
Kepler-478,Gaia DR3 2128256492468364160,0.07538757899410913,[8.83578081e-05],[2.10077152e-01 9.66640836e-23],[3.36964836e-01 1.23215699e-58],600
HD 147873,Gaia DR3 6024733935303422208,1.0409616464885223,[0.77341673],[0.0775943  0.00263307],[2.99353137e-01 3.44808622e-46],600
WASP-120,Gaia DR3 4837286842168217088,2.7017138191052457,[0.98572935],[2.43553753e-01 2.33562393e-30],[3.61442463e-01 3.81592874e-68],600
Kepler-627,Gaia DR3 2053183453434348672,0.4222833510993322,[0.26951888],[2.28206515e-01 1.00414947e-15],[3.58734958e-01 5.45946516e-39],348
K2-286,Gaia DR3 6264513270727342080,0.22168761086176722,[0.01177481],[1.72776176e-01 1.47414134e-15],[3.09968207e-01 8.03724368e-50],600
GJ 229,Gaia DR3 2940856402123426176,2.55432044297671,[0.95372398],[1.38633787e-01 4.20832168e-10],[3.24049968e-01 1.28443061e-54],600
Kepler-1062,Gaia DR3 2103714637018491136,4.125921605012124,[0.99150739],[1.82441772e-01 4.47553588e-17],[3.21170509e-01 2.32326967e-53],600
Kepler-578,Gaia DR3 2099714751157275264,1.6473301696813165,[0.96264929],[2.06565903e-01 9.84534671e-22],[3.32014065e-01 1.07048989e-56],600
HD 5583,Gaia DR3 363012289421389056,0.030585091264146085,[6.2922542e-06],[2.03624179e-01 2.85296599e-21],[3.43255476e-01 3.72860043e-60],600
GJ 3293,Gaia DR3 4893118771316702720,0.8845259781062795,[0.58038905],[1.54600601e-01 2.20101783e-12],[3.22219939e-01 6.70460157e-54],600
K2-198,Gaia DR3 3628687065162340224,11.405149636635127,[0.98603634],[1.73827218e-01 1.38500513e-15],[3.09853549e-01 1.92104224e-49],600
K2-69,Gaia DR3 2614926005638892032,2.7883852521685117,[0.98067335],[2.16582350e-01 3.36806852e-24],[3.47781813e-01 3.21721578e-62],600
Kepler-1258,Gaia DR3 2132156632006693504,0.13042359961373345,[0.00059279],[2.21223004e-01 2.06758437e-25],[3.31081391e-01 3.53874287e-56],600
HD 113996,Gaia DR3 1460876573902483328,0.7685984749588933,[0.8041692],[1.62622182e-01 9.37270550e-14],[3.17973263e-01 6.46087354e-53],600
Kepler-1957,Gaia DR3 2128835110460415616,0.7883208758007031,[0.6841597],[1.95755730e-01 6.48490203e-20],[3.39645504e-01 1.36519982e-59],600
GJ 179,Gaia DR3 3288082758293022848,1.1270358232569417,[0.71428033],[1.58003289e-01 6.43323676e-13],[3.17573780e-01 1.29126395e-51],600
Kepler-574,Gaia DR3 2139316308129355520,0.9068942140636396,[0.88455444],[2.44041221e-01 1.76577689e-30],[3.35691440e-01 3.48003723e-58],600
Qatar 5,Gaia DR3 382111248777193216,6.8406122705315875,[0.99169443],[1.69361419e-01 7.74566031e-15],[3.31246776e-01 2.47690354e-56],600
HD 73256,Gaia DR3 5643762781311698048,7.176887557000767,[0.98523786],[1.38858897e-01 4.56948855e-10],[3.18319722e-01 2.59416775e-52],600
Kepler-301,Gaia DR3 2131867357368794624,4.169622711514297,[0.98536164],[1.92453843e-01 2.53239116e-19],[3.50209121e-01 6.84824660e-63],600
HD 97037,Gaia DR3 3784271568265259904,0.629609291589143,[0.1252132],[1.52734498e-01 2.54973204e-12],[3.16666516e-01 4.05094984e-52],600
HD 8535,Gaia DR3 4984244302162168704,1.4055902099906463,[0.90213533],[1.56269847e-01 8.99666621e-13],[3.04624908e-01 1.10020471e-47],600
K2-218,Gaia DR3 2556472119215785728,1.4475317134012269,[0.94133621],[2.46102392e-01 6.87348443e-31],[3.47549197e-01 2.38042673e-62],600
K2-141,Gaia DR3 2643952940813536768,3.25272286682256,[0.97620657],[1.63037355e-01 6.12768896e-14],[3.12406287e-01 7.72154404e-50],600
TOI-712,Gaia DR3 5284358990266469760,3.748752921838378,[0.98390622],[1.34067430e-01 1.60445674e-09],[3.25860403e-01 1.40625006e-54],600
HD 190984,Gaia DR3 6429295051154269440,0.45186161507677364,[0.34015154],[1.82089253e-01 3.47871536e-17],[3.19865021e-01 2.24866714e-52],600
HD 154857,Gaia DR3 5917212800626605824,0.4305056678056407,[0.30914864],[1.48914318e-01 1.23799553e-11],[3.20097072e-01 5.34381041e-53],600
HAT-P-50,Gaia DR3 3151961363348862720,1.3348452675555933,[0.89695506],[2.24213666e-01 7.06544055e-26],[3.22299945e-01 4.11431870e-54],600
TOI-4127,Gaia DR3 1111639314047794944,1.8665120141181446,[0.90284471],[2.03713441e-01 1.39888497e-21],[3.39007241e-01 5.60017010e-60],600
Kepler-447,Gaia DR3 2131587531660567296,1.5814456145105404,[0.91939437],[1.82562175e-01 3.04012372e-17],[3.17089695e-01 8.18531859e-52],600
HD 184010,Gaia DR3 2024845946447691264,4.0034440377807865,[0.99425343],[1.93414900e-01 2.04780034e-19],[3.07956939e-01 7.85115319e-49],600
TOI-2295,Gaia DR3 2144184945615891712,0.22672273093868803,[0.05452423],[1.70471194e-01 3.95373206e-15],[3.05377468e-01 2.44792935e-48],600
HR 858,Gaia DR3 5064574724769475968,1.5999933726437305,[0.92468873],[1.25894494e-01 2.24485837e-08],[3.21738059e-01 2.28297714e-53],600
TOI-3785,Gaia DR3 1044013542142711296,2.7148651642069135,[0.93341529],[2.01896107e-01 6.46276429e-21],[3.25418571e-01 3.50151798e-55],600
HD 260655,Gaia DR3 3359074685047632640,0.010375051725389082,[2.28233633e-07],[1.43472644e-01 8.61098831e-11],[3.31995678e-01 2.79633892e-57],600
K2-80,Gaia DR3 38723395078288256,0.13663586922208398,[0.01253791],[1.64237013e-01 5.34871669e-14],[3.23707865e-01 3.97147821e-54],600
Kepler-384,Gaia DR3 2106306495162679552,1.3501911901353385,[0.89860526],[2.45602376e-01 9.36946681e-30],[3.28437147e-01 8.26854563e-52],572
MASCARA-1,Gaia DR3 1744911763437512064,2.732671087905769,[0.98150803],[1.93395272e-01 1.91604888e-19],[3.09312567e-01 7.64142018e-49],600
TOI-2260,Gaia DR3 1411414596649598208,6.578696234721204,[0.9775268],[1.53375390e-01 3.40460609e-12],[3.08340309e-01 1.84146300e-49],600
HD 45364,Gaia DR3 2893174259322992256,5.737564993317233,[0.99094051],[1.54949521e-01 1.68070299e-12],[3.12901535e-01 3.23149564e-51],600
HD 155918,Gaia DR3 5801950515627094400,0.0024745641209726233,[7.85957465e-11],[1.71423113e-01 2.70090389e-15],[3.18374952e-01 2.48635827e-52],600
Kepler-1512,Gaia DR3 2127115783511206016,2.2387151652498822,[0.95117092],[1.72590466e-01 1.32763195e-15],[3.31835196e-01 3.99127896e-57],600
Kepler-615,Gaia DR3 2107111749991684992,0.6768851449880624,[0.27701695],[2.57139518e-01 7.10679553e-30],[3.50899998e-01 6.88771976e-55],522
PDS 70,Gaia DR3 6110141563309613056,24.232461256915023,[0.99853406],[0.08579546 0.00071022],[3.05227275e-01 1.51740021e-47],600
TOI-782,Gaia DR3 3518374197418907648,5.738935107625449,[0.98859468],[1.69072248e-01 7.30297022e-15],[3.38150963e-01 1.82344804e-59],600
HATS-59,Gaia DR3 3538256769264276480,1.1507089477954062,[0.96775669],[2.49794833e-01 1.80845342e-28],[3.38430707e-01 3.29449529e-52],530
K2-395,Gaia DR3 3310124801036651008,1.4329525764438633,[0.8480109],[2.21342248e-01 3.88561749e-25],[3.25204291e-01 6.95186594e-54],600
Kepler-218,Gaia DR3 2080452613110460928,0.11968907272426103,[0.00069031],[2.02443082e-01 3.03933857e-21],[3.48823798e-01 8.09604619e-63],600
Kepler-1445,Gaia DR3 2117151420726319872,0.8555992108521999,[0.69360343],[2.30594043e-01 2.31067270e-27],[3.36360964e-01 3.21030347e-58],600
Kepler-107,Gaia DR3 2086625752425381632,0.7963890929168511,[0.7933891],[1.92542013e-01 3.80994147e-19],[3.12351538e-01 6.58768014e-50],600
Kepler-865,Gaia DR3 2078648211455026432,0.04592776577669127,[2.94310828e-05],[1.95894189e-01 1.04586393e-19],[3.10834943e-01 9.23757685e-50],600
HATS-29,Gaia DR3 6638230431120193280,1.3162768732399197,[0.94136995],[2.24173254e-01 6.52014817e-26],[3.34855728e-01 1.72342548e-57],600
Kepler-1104,Gaia DR3 2135002576119495936,1.7833682347487887,[0.97455734],[2.17726902e-01 1.70372784e-24],[3.32337019e-01 2.04617072e-56],600
Kepler-1256,Gaia DR3 2126615024685005568,0.34840290531130536,[0.18880797],[2.05489430e-01 8.32422513e-22],[3.32372295e-01 5.10482400e-57],600
HD 144899,Gaia DR3 5984023937500025344,0.22034320286130213,[0.20934137],[1.00799675e-01 2.66963422e-05],[2.95965437e-01 4.63264295e-45],600
HATS-36,Gaia DR3 6771542097119292928,2.7217222792719786,[0.98873622],[2.48642573e-01 1.78284120e-31],[3.45730389e-01 6.73191168e-62],600
Kepler-598,Gaia DR3 2053546910744629504,1.0340576688097178,[0.91096992],[1.93632689e-01 2.50938445e-19],[3.26899182e-01 4.01060597e-55],600
TOI-4914,Gaia DR3 6176542204376734592,2.3452253286634455,[0.99146423],[1.58217619e-01 3.97610041e-13],[3.20804369e-01 2.50082641e-53],600
TOI-2411,Gaia DR3 2471334872292963456,0.6568208923581969,[0.68442022],[1.59015367e-01 3.10909311e-13],[3.19750214e-01 1.99142075e-52],600
HD 15337,Gaia DR3 5068777809824976256,0.944012169425077,[0.72794989],[1.62472255e-01 1.36434293e-13],[3.11469163e-01 3.86470044e-50],600
Kepler-19,Gaia DR3 2051106987063242880,0.3878110095589568,[0.19833532],[1.64545448e-01 5.01948737e-14],[3.27621188e-01 1.81802398e-55],600
TOI-4602,Gaia DR3 169256041140206848,0.044666281745504466,[0.00050565],[1.54409493e-01 3.45809104e-12],[3.10107450e-01 2.35614415e-49],600
HAT-P-45,Gaia DR3 4270547520706275328,1.237409115953076,[0.85921054],[1.98468624e-01 2.73183916e-20],[3.25338206e-01 4.05980960e-54],600
K2-52,Gaia DR3 6049057713786919936,0.7831871362238303,[0.50399749],[2.54186541e-01 3.39920100e-11],[3.40517717e-01 3.63696040e-20],200
K2-250,Gaia DR3 3582706794559052160,0.8574117153976452,[0.81950414],[2.24093823e-01 6.14304815e-26],[3.40365843e-01 5.93764141e-60],600
Kepler-1983,Gaia DR3 2073697660354300544,0.8900040751235602,[0.80887538],[1.66706841e-01 1.11659230e-14],[3.35772323e-01 2.05076912e-58],600
HD 14067,Gaia DR3 101040381244467968,0.8177363352341437,[0.52227242],[1.91968207e-01 3.66436555e-19],[3.27404373e-01 2.68988663e-55],600
WASP-49,Gaia DR3 2991284369063612928,0.11766261791388109,[0.00137879],[1.78851416e-01 8.15930558e-17],[3.19556904e-01 1.23322115e-52],600
KIC 8121913,Gaia DR3 2078991014258266624,1.189353327333622,[0.92967093],[2.24568804e-01 8.80726991e-26],[3.19871507e-01 4.18479408e-53],600
Kepler-968,Gaia DR3 2132152474478407040,4.756175286077279,[0.99706065],[1.66871187e-01 1.63816427e-14],[3.10570971e-01 6.22547876e-50],600
Kepler-1782,Gaia DR3 2117335077826003840,1.5731047813106254,[0.89303448],[1.86088665e-01 6.20028434e-18],[3.23100458e-01 7.90951779e-54],600
HD 190360,Gaia DR3 2029433521248546304,0.04273769365536424,[1.66731806e-05],[1.75516840e-01 4.80910513e-16],[3.20166455e-01 9.50738165e-53],600
K2-79,Gaia DR3 38127013099258880,0.849689917511183,[0.51253226],[2.02475977e-01 2.75434210e-21],[3.36733179e-01 4.76987273e-58],600
Kepler-6,Gaia DR3 2086636884980514304,0.7499055767274693,[0.71189498],[2.06847239e-01 5.12283369e-22],[3.26995404e-01 2.98520322e-55],600
K2-189,Gaia DR3 3606343094804432128,0.24235385070247237,[0.06036925],[1.92650116e-01 3.36694459e-19],[3.32837974e-01 2.79491024e-57],600
Kepler-641,Gaia DR3 2125777643502580864,0.16906845225646336,[0.00139709],[2.49545527e-01 1.04682748e-22],[3.27407286e-01 5.66363703e-39],425
K2-372,Gaia DR3 602348482997667840,0.027978701404217196,[2.58046584e-23],[2.43882063e-01 1.93474142e-30],[3.37847432e-01 1.85311189e-59],600
K2-86,Gaia DR3 55994798604873216,0.0062432579702625095,[1.37739609e-13],[2.12742659e-01 1.78377867e-23],[3.39233822e-01 2.42753516e-59],600
Kepler-572,Gaia DR3 2130168405747219072,0.5576557168631188,[0.36899825],[1.93128215e-01 3.95035015e-19],[3.38620215e-01 2.50804718e-59],600
Kepler-967,Gaia DR3 2099980111415659776,1.0017550545825988,[0.91863373],[1.81600886e-01 3.74985759e-17],[3.24346006e-01 4.59922794e-54],600
HD 4308,Gaia DR3 4708607629114652032,0.005653379783438546,[4.97280933e-09],[1.56389989e-01 1.21491169e-12],[3.25549173e-01 7.52694464e-55],600
TOI-776,Gaia DR3 3460438662009633408,0.310081230264619,[0.07042867],[1.59018839e-01 2.95109387e-13],[3.08104977e-01 1.25957176e-48],600
HD 63433,Gaia DR3 875071278432954240,6.70520307590855,[0.97028842],[1.50438176e-01 9.54916335e-12],[3.07492724e-01 2.90858255e-48],600
WASP-167,Gaia DR3 6154982877300947840,2.2245654025964474,[0.97245116],[2.04893915e-01 1.10945996e-21],[3.27689249e-01 1.38202148e-55],600
Kepler-1673,Gaia DR3 2131922985785232640,3.0668289654292864,[0.98796036],[1.97169215e-01 3.11362902e-20],[3.52042980e-01 8.67698263e-64],600
Kepler-1313,Gaia DR3 2125713940547834496,11.272828117367887,[0.99785515],[1.81379644e-01 7.48308129e-17],[3.19299732e-01 8.03552429e-53],600
TOI-2364,Gaia DR3 3022644120017418496,0.8128966250438905,[0.62742804],[1.87206991e-01 3.30071144e-18],[3.20266243e-01 1.08616790e-52],600
KOBE-1,Gaia DR3 294517800251711616,0.7590434668019642,[0.69548207],[1.31634660e-01 3.78742509e-09],[3.28309562e-01 4.34647516e-56],600
