designation,    u,    v,    w
Gaia DR3 2523547277882404352,-8.166303862316731,20.268145812796412,-58.410858386293185
Gaia DR3 2523618127662728576,-9.974363647662326,21.687886612215472,-63.299923419916
Gaia DR3 2523646955483214592,-10.641900997944727,23.646389614564765,-68.34246496847446
Gaia DR3 2529920631392580992,-7.870939301780974,17.020954292396453,-41.98326722478128
Gaia DR3 2529927709498735488,-13.482203300964363,27.971291556542358,-69.05967921646864
Gaia DR3 2529931622213191040,-5.4150655847776346,11.352286815749721,-27.906535249986277
Gaia DR3 2530271581760224896,-12.79792052503743,30.504275989399506,-70.71721785044724
Gaia DR3 2530405550380697216,-9.08469540761595,19.038273797813297,-44.06077559953889
Gaia DR3 2526535028932107520,-4.0549888115521995,10.573964258315234,-29.99463861611377
Gaia DR3 2526566365013535232,-6.08627756942772,14.719337635542496,-41.7856794157785
Gaia DR3 2526580040189355136,-5.20820817543085,13.502075236025734,-37.670096876456704
Gaia DR3 2526744726415968384,-9.711732245734261,23.855948947889253,-65.37585277709039
Gaia DR3 2526790940262580864,-6.416397089014394,15.41930527182367,-41.614890485435545
Gaia DR3 2526814648482583424,-9.186655051359082,26.35980472439825,-71.38084640184873
Gaia DR3 2526862202360516224,-1.7451959930499252,4.92200385987093,-13.07551050270772
Gaia DR3 2526899001640197248,-6.261676216289345,19.294023093632934,-50.554683875724976
Gaia DR3 2526925389919277056,-6.5042025114327995,19.39100339443259,-50.713301394246585
Gaia DR3 2527046061321024512,-6.368970828153799,17.263201130900647,-44.58634778559229
Gaia DR3 2527449788246574720,-7.5691173299643895,17.97222349426196,-46.63163063781311
Gaia DR3 2346704198492148352,2.7209851594513985,3.000832032972152,-54.77022004938712
Gaia DR3 2346716190040806528,2.6251580294792003,2.833255907383249,-47.130685066880304
Gaia DR3 2346731686282982656,4.3549673933895185,4.00434524266414,-66.96338071936326
Gaia DR3 2347054118068135040,0.9085108278550269,2.656101559351944,-48.11483196500417
Gaia DR3 2347063154679290752,1.0935870454574061,2.7707173475998026,-47.86405854681471
Gaia DR3 2347255122537505792,1.784699972131241,4.490793243836123,-73.80054720733862
Gaia DR3 2347327896463354240,1.582999530510751,4.555921775562183,-65.5904428255407
Gaia DR3 2347327930823092224,1.9296511721025293,5.496213787157767,-79.01086389500342
Gaia DR3 2347336829995352448,0.8978452129712515,3.2023632681554233,-45.46389975257395
Gaia DR3 2347490624184128640,0.6369175437299397,5.0552394534201035,-63.786523849093705
Gaia DR3 2347685924937017856,3.1143505837522163,5.841918742598644,-76.37570269567843
Gaia DR3 2347726435068500096,1.3995508815066495,2.3309329461058628,-28.614032583070784
Gaia DR3 2347808554843141888,3.442209110752149,4.39972699974172,-49.0793687105882
Gaia DR3 2347882290841707008,4.393051852841941,6.2593732867631005,-65.89505099592755
Gaia DR3 2347953071902998784,3.3918395013055846,6.364280872110324,-69.1980080316145
Gaia DR3 2347995403100397952,2.3537305480014314,3.926868645086749,-41.34190388048799
Gaia DR3 2359963003053244416,2.66197743904263,3.7960416511520254,-34.876272137453704
Gaia DR3 2360000833125244032,3.5911788271025067,5.986637080062053,-55.09933985395647
Gaia DR3 2348070616567676288,0.83603624403159,1.8363152288600997,-23.607938447807065
Gaia DR3 2348102571124426112,1.2843406975147165,4.007593620972424,-51.5543667996602
Gaia DR3 2348243995807708288,0.6647973773192231,5.4498869213588,-66.16885743219437
Gaia DR3 2348342573897042304,0.5856815360328635,4.830640470218519,-50.39595576326342
Gaia DR3 2348351713587309568,2.144877299631977,5.021856132531138,-53.67454464555046
Gaia DR3 2348381847077901184,2.0851614846158864,6.307290354426598,-67.82226209173726
Gaia DR3 2348395414878996992,1.4559318856801085,4.9811203702672255,-51.84953081319295
Gaia DR3 2360329587101891072,3.8041651596963924,7.4483119298618625,-60.60204144667908
Gaia DR3 2360329587101891200,3.715449409492117,7.270757277821467,-59.165356122821954
Gaia DR3 2348425690104028800,2.8100895683197393,7.7822519672706925,-78.3756600842552
Gaia DR3 2360419059860637184,3.225153713717618,7.374965993798199,-56.97074679690094
Gaia DR3 2360420262451478528,2.3594336870465984,5.426144804736447,-41.52046917638538
Gaia DR3 2360423694129437696,2.0324702581129825,4.989407198750628,-38.6407672130845
Gaia DR3 2343098006511528448,3.5944839999535247,1.2945407697641613,-72.8634641480671
Gaia DR3 2348499700980601856,0.8568701017303475,4.070995655774583,-42.04862421271688
Gaia DR3 2360457405327824256,1.4375739580186568,3.783265378012386,-34.688603466699796
Gaia DR3 2360457886364158848,1.6474954029086861,4.421309713337937,-40.166604423353704
Gaia DR3 2360479842237752704,2.9552562211591393,8.933355305042376,-79.12041613599627
Gaia DR3 2360580344472463488,2.6815764651022373,8.735039138527423,-70.76692299856379
Gaia DR3 2343283892696111872,4.497998547177215,1.6766405874078707,-79.36174606180387
Gaia DR3 2343299492017334400,1.7473320854905925,0.769066505247153,-31.95556973390826
Gaia DR3 2343300488449739648,4.337892429464652,1.9401066456488287,-78.72237282325379
Gaia DR3 2343345568426552320,1.507209184858044,0.9374686709663216,-33.00055722491319
Gaia DR3 2360724861531974144,0.8403823004487023,6.369628987119471,-50.817850123522234
Gaia DR3 2343439576670608128,2.46675301040659,1.7446032107071794,-60.77790475051221
Gaia DR3 2360890750348793856,2.4900996064152086,10.203628153753215,-78.21022672643895
Gaia DR3 2360979123595918336,1.3708744838254852,7.672017271214083,-56.61835082796145
Gaia DR3 2350050115454882048,0.16310520785336458,6.502973207041226,-64.27018291296666
Gaia DR3 2350062759838590592,0.3286984888480369,8.04229812931333,-77.41731625998543
Gaia DR3 2362062417427288832,1.1728854142040852,6.820673857040619,-41.21472006807944
Gaia DR3 2350160135337559168,0.06730385579160547,6.780197549415146,-60.4521938756513
Gaia DR3 2350206933301232640,-0.7610053157660808,7.751390620272296,-71.25869054985866
Gaia DR3 2362318809795206400,-0.5892997656596446,6.557410712818159,-53.84994917196794
Gaia DR3 2362361347151263360,-0.5422874010869467,9.240182929544712,-72.60052989820645
Gaia DR3 2362505073936608256,0.8357062688440084,8.24407903884827,-58.15713168982978
Gaia DR3 2362587296790676352,-0.20668060582059766,7.548160748156224,-54.69119057591344
Gaia DR3 2362731161015376512,-1.573326007773419,8.32337701519209,-65.10659437707884
Gaia DR3 2362797200432472704,-0.5663028672789814,4.1636301467460655,-30.59979190506834
Gaia DR3 2362988515455689216,-0.9227196184913158,8.324471124613765,-59.634746950553435
Gaia DR3 2363086749947690880,-1.132365578827109,9.214133816035803,-60.467779843142615
Gaia DR3 2363222539633300992,-2.3270978221592546,10.447605600041793,-68.02153889042526
Gaia DR3 2363239101027227136,-3.065315549344552,11.401577511529297,-74.94169161950276
Gaia DR3 2363475667826185856,0.3177349585660618,8.72687815956033,-55.55583949126306
Gaia DR3 2363529750054413312,-0.04414890043426922,9.948846503873705,-60.69162410605141
Gaia DR3 2363638700491869056,0.8958196807637799,5.722173837232656,-32.64933398642458
Gaia DR3 2363682032414775552,0.9004017793215757,9.411541464986065,-52.93005623603385
Gaia DR3 2346531059770782976,1.5069932715253849,1.6176151526678435,-37.5560670490173
Gaia DR3 2346532399800608128,1.845276253185542,2.1055607058127315,-48.97303992533184
Gaia DR3 2346550747900859648,2.271458074009381,2.772455863342927,-57.72289476467542
Gaia DR3 4685396148377533056,24.975927644015805,-35.204677538428804,-39.8569890968679
Gaia DR3 4684289936602739072,23.733872130377655,-34.2836901486727,-36.584291926609275
Gaia DR3 4685017366623638400,34.49054757194246,-48.65236986170271,-52.15983238663101
Gaia DR3 4685025372442649344,28.95229604675773,-41.09081846149865,-44.20670340037987
Gaia DR3 4684666927354770944,31.030517172534235,-46.14164797225973,-49.557651625580604
Gaia DR3 4683813641908552192,22.347649909400182,-31.71842245736986,-32.2931330110391
Gaia DR3 4683924039748230528,24.528134943898245,-35.79837180830118,-36.43524550111643
Gaia DR3 4683936615412293888,32.89309452966737,-48.990307628171024,-50.23053753293364
Gaia DR3 2775451336039913344,-15.134339840111515,28.072723499146157,-39.71501415430402
Gaia DR3 2775900314741137152,-17.26174627755122,31.636296400484575,-42.481334477931256
Gaia DR3 2778766810274762496,-12.531036414043403,24.58721234206893,-33.001729759129965
Gaia DR3 2778856420471857792,-22.234197291086744,44.84726428252741,-58.71742491544742
Gaia DR3 2778942732134817408,-12.029200864870687,23.49837723362848,-30.89744347298125
Gaia DR3 2768216034133099008,-15.89969627559087,39.2372469751913,-46.55310031651966
Gaia DR3 2768231633454291712,-10.592852969030833,26.396538566914614,-31.204687124861735
Gaia DR3 2779050724792539904,-17.712871742272014,35.983670066693854,-46.69149584783376
Gaia DR3 2779101783363640064,-18.44748870543301,39.81338764976705,-50.77200243599357
Gaia DR3 2779109960981420800,-20.95531433832661,44.3896998296045,-56.89005021984706
Gaia DR3 2779121918170403968,-17.798396231398236,37.200199633706674,-47.50358968654225
Gaia DR3 2779133359963225088,-16.49409550775359,35.390004058436546,-44.806433187433576
Gaia DR3 2779159335925393792,-14.736181641083476,29.27061514442066,-37.7483911833048
Gaia DR3 394177942214683520,-13.48101288826896,25.362158949857207,-6.83128984532129
Gaia DR3 394177946510277248,-13.530420751119799,25.45566239839997,-6.85623680590289
Gaia DR3 394225672190870016,-34.49567967538529,63.64222064995849,-17.219109513837992
Gaia DR3 392484114490982656,-33.04973070484823,62.70615434821322,-19.07233843622234
Gaia DR3 392521974626346368,-16.371440455431667,30.49256100857781,-9.318569799343958
Gaia DR3 392540773699897216,-25.08962040207116,47.38030692407563,-14.168900717967315
Gaia DR3 392548504640981632,-31.15555138222451,58.58694806745363,-17.352616243949342
Gaia DR3 392562179817077120,-22.31995810541259,41.2836970721952,-12.218265769652643
Gaia DR3 392590045564661120,-30.156236710591195,57.010077589491914,-16.867409477865653
Gaia DR3 394788690863153152,-36.388404363536644,66.31037027149792,-15.831467979476137
Gaia DR3 394829166634732672,-36.64212742637589,67.01388335406156,-15.299072496154018
Gaia DR3 394855898510894720,-18.951355251030645,35.13009304330129,-7.938520873529903
Gaia DR3 394878644657704704,-30.173841336527655,55.62645670492432,-12.584813992228437
Gaia DR3 2543148168591884672,-12.323577641723254,26.99659736711629,-57.93305173494726
Gaia DR3 2543166688490923904,-15.202937039324137,31.868303461191907,-68.81258325301242
Gaia DR3 2548489802238148992,-9.218548724759168,27.047661490213386,-48.20210442148822
Gaia DR3 2543280552367099904,-7.032172866255,14.031415854873563,-30.101949595580056
Gaia DR3 2543287600409224192,-16.307394398758593,32.98805806194233,-70.44870559252448
Gaia DR3 2548516053078274304,-8.98614434007509,25.834520368444206,-45.949674038702014
Gaia DR3 2554032474712538880,-10.568132916062495,22.549170749387017,-40.227794854812466
Gaia DR3 2554046905802567040,-14.9177892965461,33.477381676751314,-59.59523582816337
Gaia DR3 2543577253004697984,-13.53990323415519,33.61208683129918,-70.04166584058937
Gaia DR3 2548797390614595072,-11.15602972557852,33.961940228974,-58.35725608889273
Gaia DR3 2554109440525643392,-16.365483953920197,32.363733022758744,-60.397356252205206
Gaia DR3 2554109440526271104,-16.746161558134474,33.11621482526357,-61.80220241814679
Gaia DR3 2548810962712558080,-10.193638603487951,31.116666230934293,-53.33880369359921
Gaia DR3 2543632022427628032,-10.05318771564877,25.411664928920487,-52.18040123318416
Gaia DR3 2543657311193637760,-5.315907783238513,13.097374553714086,-26.91187257943023
Gaia DR3 2554207949896176640,-14.899788900677619,29.741444852061917,-53.88518220481135
Gaia DR3 2543792001369200640,-7.328888376822561,22.725417916854425,-44.68713197160041
Gaia DR3 2554334634251569152,-19.384127988285798,37.22102429141172,-67.17768982924328
Gaia DR3 2543861098803022848,-9.118056038063738,24.622713703295542,-49.14791552058041
Gaia DR3 2554427680423160576,-14.096289254383235,28.197177734447667,-50.48497146924555
Gaia DR3 2554465441775564288,-13.376388518847453,27.831946242282175,-49.319501743460584
Gaia DR3 2543973764385707136,-11.750025354304423,26.738445250754815,-55.90695895865932
Gaia DR3 2554554777095284608,-13.213792657245811,25.36754745310776,-45.02802978747166
Gaia DR3 2544061725315868544,-11.185067725034179,26.685652988048826,-54.171917908108114
Gaia DR3 2544152980484274432,-7.96363626966258,16.530262914014372,-33.94051295282208
Gaia DR3 2554771483965241216,-11.252956070629724,28.972721369700984,-49.55879473318547
Gaia DR3 2554813368485603072,-12.164050552135524,28.648483321937434,-50.05801538987686
Gaia DR3 2554813368486377344,-12.209332631199953,28.753963096200746,-50.24240479125525
Gaia DR3 2544337393496946304,-5.5055922533993975,13.89698092543409,-27.171306299632423
Gaia DR3 2554841715270899328,-15.056904227432693,35.080803146429844,-60.6383605176725
Gaia DR3 2554858688981411328,-17.55407179118703,38.841601979008715,-67.5015478076304
Gaia DR3 2554894732346840320,-14.614350647682562,34.43387707966803,-58.94432402665004
Gaia DR3 2554944725766197376,-12.353594146535713,28.53275460163176,-48.359287745681826
Gaia DR3 2554999632628188288,-13.516715229639848,33.67650041848317,-57.00461047215151
Gaia DR3 2544529773670927872,-9.654270374189325,21.942761238039107,-42.09484655779745
Gaia DR3 2555162325989233024,-14.267928965936676,35.72587514554279,-59.52697574565535
Gaia DR3 2555196445209457920,-15.510228788595466,37.833760417299274,-62.74308734975603
Gaia DR3 2555421535855572992,-18.159346420355238,35.48631631987604,-60.69610510291439
Gaia DR3 2555448989286426496,-12.94257496562256,27.272615450676255,-45.99702317160376
Gaia DR3 2555484963932573952,-19.029231919278526,38.08780655125983,-64.4422586717613
Gaia DR3 2550544720750455040,-5.8412784792978245,12.501386483788005,-23.975258479081518
Gaia DR3 2550558327206365696,-16.362999586679184,34.49253314316565,-66.23160642309499
Gaia DR3 2550696212836482944,-9.973567335581588,19.654602313044357,-37.557232188229136
Gaia DR3 2556997995011439616,-17.60097371256081,34.17742623778156,-57.58084629028691
Gaia DR3 2557000846870439168,-18.48945196979361,35.50843986368208,-59.71420463487854
Gaia DR3 2557282626788399616,-14.274029173132744,29.027466500201754,-47.09062527758642
Gaia DR3 2557399896575451264,-20.93394973672144,39.488575148406525,-63.69761586184311
Gaia DR3 2557472915316073600,-18.485905221071704,35.132711359033955,-55.953199874904406
Gaia DR3 2546970620765857536,-5.759147107550664,15.514786581581607,-30.11439776332568
Gaia DR3 2546970620766135552,-5.816570154475215,15.66909794778845,-30.413902526740582
Gaia DR3 2547023569122577664,-9.448206075493054,27.973705616504954,-52.96130656227942
Gaia DR3 2547104211428967424,-8.171856316941044,26.509441681499826,-49.90563876503054
Gaia DR3 2547224436152940544,-10.58467327442551,31.773307115686517,-59.22232455571678
Gaia DR3 2547297484956636032,-9.26620980064769,30.025730772766735,-54.84013716350813
Gaia DR3 2547505189574925568,-13.086477846609153,30.971750379505703,-59.0320094433173
Gaia DR3 2547546867937555840,-12.677185691056987,30.164473044322293,-56.94602152253917
Gaia DR3 2547848786958939136,-13.1819368946188,34.62092106911524,-62.542228252640115
Gaia DR3 2540234016100859136,-9.105709106770062,28.508134077985673,-66.07025757267255
Gaia DR3 2540234016100859264,-9.128216474567836,28.591030870909798,-66.2667714912146
Gaia DR3 2547906751837622272,-10.932060549252576,27.339891250379182,-48.81228721561511
Gaia DR3 2540245938930012288,-5.638150914758132,19.843655289185545,-45.70924900311154
Gaia DR3 2540255044260691328,-8.86012782238235,30.059133209406987,-69.14470139082943
Gaia DR3 2540263874713421696,-8.148353864930364,29.088269577071507,-66.34545095488112
Gaia DR3 2548121706360660224,-5.9466008501866146,18.46564239367943,-32.75761515866648
Gaia DR3 2553610056089124352,-16.914117153428936,36.3408972225727,-67.81212891677724
Gaia DR3 2540516380134935552,-7.40917300553406,24.596414449043092,-54.81425589725362
Gaia DR3 2540712922134895744,-6.5759254059706365,18.710065624323903,-42.39910259445518
Gaia DR3 2540822873297340928,-4.004942977751081,11.197210786966604,-25.205677077114277
Gaia DR3 2540842423988556800,-8.090909058167211,20.77726384812565,-47.05620519225861
Gaia DR3 2540997867445049728,-8.125392957192975,26.012020789187655,-56.53104919418858
Gaia DR3 2541028275813486464,-6.967997815628595,19.216699469593898,-42.60987234470489
Gaia DR3 2541147057428970496,-10.17131701045706,29.073941880653145,-62.07801431963973
Gaia DR3 2541766494792140416,-5.593690532934717,17.498469108173577,-37.453595192658874
